51,0,0,admin_login,"2024-01-23 05:26:11",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_product_index,,0.0.0.0
52,0,0,admin_login,"2024-01-23 09:35:46",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_dashboard_index,,0.0.0.0
53,0,0,admin_login,"2024-01-23 13:03:07",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_dashboard_index,,0.0.0.0
54,0,0,admin_login,"2024-01-24 07:09:07",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_listing_template_new,,0.0.0.0
55,0,0,admin_login,"2024-01-24 11:02:07",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_order_index,,0.0.0.0
56,0,0,admin_login,"2024-01-24 11:24:26",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_attribute_index,,0.0.0.0
57,0,0,admin_login,"2024-01-24 12:23:39",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_account_index,,0.0.0.0
58,0,0,admin_login,"2024-01-25 06:10:04",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_noroute_index,,0.0.0.0
59,0,0,admin_login,"2024-01-25 09:58:49",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_dashboard_index,,0.0.0.0
60,0,0,admin_login,"2024-01-25 10:20:05",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_attribute_index,,0.0.0.0
61,0,0,admin_login,"2024-01-25 11:32:16",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_product_index,,0.0.0.0
62,0,0,admin_login,"2024-01-29 05:40:44",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_attribute_index,,0.0.0.0
63,0,0,admin_login,"2024-01-29 06:40:10",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_dashboard_index,,0.0.0.0
64,0,0,admin_login,"2024-01-29 07:03:25",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_dashboard_index,,0.0.0.0
65,0,0,admin_login,"2024-01-29 09:39:56",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_dashboard_index,,0.0.0.0
66,0,0,admin_login,"2024-01-29 13:03:55",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_dashboard_index,,0.0.0.0
